Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Uganda,32,800,UGA,2,0,2.46,1.12,,275
Ukraine,32,804,UKR,2,0,9.25,12.75,,2954
North Macedonia,32,807,MKD,2,0,2.11,3.84,,40
Egypt,32,818,EGY,2,0,3.69,3.45,,1813
United Kingdom,32,826,GBR,2,0,7.57,9.88,,3420
"Tanzania, United Republic of",32,834,TZA,2,0,1.56,0.85,,270
United States of America,32,840,USA,2,0,18.28,22.83,,38620
Burkina Faso,32,854,BFA,2,0,1.26,0.64,,71
Uruguay,32,858,URY,2,0,14.61,17.28,,312
Uzbekistan,32,860,UZB,2,0,1.76,1.79,,308
Venezuela,32,862,VEN,2,0,5.08,5.79,,861
Samoa,32,882,WSM,2,0,15.33,13.33,,13
Yemen,32,887,YEM,2,0,3.15,2.55,,395
Zambia,32,894,ZMB,2,0,0.99,0.45,,44
