Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Morocco,34,504,MAR,1,0,6.85,7.33,,1376
Mozambique,34,508,MOZ,1,0,5.84,3.89,,627
Oman,34,512,OMN,1,0,6.79,5.37,,188
Namibia,34,516,NAM,1,0,9.38,6.42,,82
Nepal,34,524,NPL,1,0,2.89,2.48,,348
The Netherlands,34,528,NLD,1,0,15.09,30.95,,2656
New Caledonia,34,540,NCL,1,0,9.94,13.01,,19
Vanuatu,34,548,VUT,1,0,3.53,3.07,,5
New Zealand,34,554,NZL,1,0,12.25,22.1,,532
Nicaragua,34,558,NIC,1,0,5.91,5.24,,175
Niger,34,562,NER,1,0,1.82,1.35,,177
Nigeria,34,566,NGA,1,0,3.22,1.77,,1942
Norway,34,578,NOR,1,0,12.76,23.92,,667
Pakistan,34,586,PAK,1,0,4.85,3.79,,4480
Panama,34,591,PAN,1,0,5.28,5.98,,133
Papua New Guinea,34,598,PNG,1,0,7.98,5.92,,281
Paraguay,34,600,PRY,1,0,6.84,6.44,,239
Peru,34,604,PER,1,0,11.22,13.12,,2195
Philippines,34,608,PHL,1,0,5.58,4.71,,2658
Poland,34,616,POL,1,0,7.23,12.45,,2277
Portugal,34,620,PRT,1,0,13.55,25.75,,1236
Guinea-Bissau,34,624,GNB,1,0,3.29,2.37,,24
Timor-Leste,34,626,TLS,1,0,4.47,3.32,,23
Puerto Rico,34,630,PRI,1,0,12.16,23.13,,310
Qatar,34,634,QAT,1,0,4.14,3.28,,73
"France, La Réunion",34,638,REU,1,0,7.24,10.92,,48
Romania,34,642,ROU,1,0,6.31,9.44,,873
Russian Federation,34,643,RUS,1,0,5.98,8.33,,5628
Rwanda,34,646,RWA,1,0,3.09,2.33,,156
Saint Lucia,34,662,LCA,1,0,8.94,10.97,,10
Sao Tome and Principe,34,678,STP,1,0,0,0,,0
Saudi Arabia,34,682,SAU,1,0,6.58,6.18,,1280
Senegal,34,686,SEN,1,0,2.8,2.09,,180
Serbia,34,688,SRB,1,0,7.04,11.71,,496
Sierra Leone,34,694,SLE,1,0,0.69,0.92,,38
Singapore,34,702,SGP,1,0,13.48,22.53,,701
Slovakia,34,703,SVK,1,0,7.49,12.9,,343
Viet Nam,34,704,VNM,1,0,3.72,4.04,,1996
Slovenia,34,705,SVN,1,0,11.99,24.72,,256
Somalia,34,706,SOM,1,0,4.75,3.14,,264
South Africa,34,710,ZAF,1,0,7.54,6.55,,1959
Zimbabwe,34,716,ZWE,1,0,11.81,7.18,,526
Spain,34,724,ESP,1,0,11.25,21.2,,4870
South Sudan,34,728,SSD,1,0,4.26,2.82,,164
Sudan,34,729,SDN,1,0,7.05,4.55,,1046
Suriname,34,740,SUR,1,0,6.87,7.01,,21
Eswatini,34,748,SWZ,1,0,3.89,2.74,,16
Sweden,34,752,SWE,1,0,13.19,27.72,,1420
Switzerland,34,756,CHE,1,0,13.16,25.94,,1130
Syrian Arab Republic,34,760,SYR,1,0,5.97,5.03,,487
Tajikistan,34,762,TJK,1,0,3.09,2.31,,116
Thailand,34,764,THA,1,0,6.57,9.95,,3388
Togo,34,768,TGO,1,0,4.14,3.05,,132
Trinidad and Tobago,34,780,TTO,1,0,8.05,10.09,,70
United Arab Emirates,34,784,ARE,1,0,3.34,1.86,,129
Tunisia,34,788,TUN,1,0,7.34,8.62,,515
Türkiye,34,792,TUR,1,0,7.71,8.66,,3658
Turkmenistan,34,795,TKM,1,0,1.45,1.24,,38
Uganda,34,800,UGA,1,0,8.31,5.3,,1266
Ukraine,34,804,UKR,1,0,4.66,6.6,,1321
North Macedonia,34,807,MKD,1,0,2.88,4.71,,49
Egypt,34,818,EGY,1,0,10.52,8.76,,4699
United Kingdom,34,826,GBR,1,0,13.37,26.71,,9047
"Tanzania, United Republic of",34,834,TZA,1,0,3.22,2.07,,654
United States of America,34,840,USA,1,0,14.85,26.24,,43470
Burkina Faso,34,854,BFA,1,0,2.67,1.75,,193
Uruguay,34,858,URY,1,0,10.69,15.26,,258
Uzbekistan,34,860,UZB,1,0,2.16,2.09,,358
Venezuela,34,862,VEN,1,0,7.55,8.07,,1162
Samoa,34,882,WSM,1,0,10.96,8.6,,9
Yemen,34,887,YEM,1,0,4.32,3.22,,506
Zambia,34,894,ZMB,1,0,4.11,2.05,,198
