Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Afghanistan,22,4,AFG,2,0,0.18,0.1,,20
Albania,22,8,ALB,2,0,0.62,1.21,,17
Algeria,22,12,DZA,2,0,0.21,0.22,,49
Angola,22,24,AGO,2,0,0.65,0.46,,82
Azerbaijan,22,31,AZE,2,0,0.03,0.04,,2
Argentina,22,32,ARG,2,0,0.32,0.45,,106
Australia,22,36,AUS,2,0,0.43,0.79,,104
Austria,22,40,AUT,2,0,0.33,0.83,,38
Bahamas,22,44,BHS,2,0,0.81,0.97,,2
Bahrain,22,48,BHR,2,0,0,0,,0
Bangladesh,22,50,BGD,2,0,0.31,0.29,,238
Armenia,22,51,ARM,2,0,0.28,0.51,,8
Barbados,22,52,BRB,2,0,0,0,,0
Belgium,22,56,BEL,2,0,0.44,0.9,,53
Bhutan,22,64,BTN,2,0,0,0,,0
Bolivia,22,68,BOL,2,0,0.49,0.47,,28
Bosnia Herzegovina,22,70,BIH,2,0,0.35,0.84,,14
Botswana,22,72,BWA,2,0,0.6,0.56,,7
Brazil,22,76,BRA,2,0,0.28,0.42,,462
Belize,22,84,BLZ,2,0,0,0,,0
Solomon Islands,22,90,SLB,2,0,0.35,0.28,,1
Brunei Darussalam,22,96,BRN,2,0,0,0,,0
Bulgaria,22,100,BGR,2,0,0.41,0.99,,35
Myanmar,22,104,MMR,2,0,0.21,0.24,,68
Burundi,22,108,BDI,2,0,0.43,0.22,,14
Belarus,22,112,BLR,2,0,0.24,0.48,,24
Cambodia,22,116,KHM,2,0,0.12,0.11,,10
Cameroon,22,120,CMR,2,0,0.59,0.34,,47
Canada,22,124,CAN,2,0,0.53,1.18,,228
Cape Verde,22,132,CPV,2,0,0,0,,0
Central African Republic,22,140,CAF,2,0,0.21,0.12,,3
Sri Lanka,22,144,LKA,2,0,0.35,0.5,,56
Chad,22,148,TCD,2,0,0.43,0.19,,17
Chile,22,152,CHL,2,0,0.32,0.58,,57
China,22,160,CHN,2,0,0.23,0.39,,2685
Colombia,22,170,COL,2,0,0.51,0.7,,183
Comoros,22,174,COM,2,0,0,0,,0
"Congo, Republic of",22,178,COG,2,0,0.29,0.17,,5
"Congo, Democratic Republic of",22,180,COD,2,0,0.45,0.25,,118
Costa Rica,22,188,CRI,2,0,0.24,0.39,,10
Croatia,22,191,HRV,2,0,0.36,0.95,,20
Cuba,22,192,CUB,2,0,0.55,1.16,,66
Cyprus,22,196,CYP,2,0,0,0,,0
Czechia,22,203,CZE,2,0,0.43,1.12,,61
Benin,22,204,BEN,2,0,0.39,0.2,,13
Denmark,22,208,DNK,2,0,0.3,0.75,,22
Dominican Republic,22,214,DOM,2,0,0.92,1.03,,57
Ecuador,22,218,ECU,2,0,0.28,0.33,,30
El Salvador,22,222,SLV,2,0,0.17,0.29,,10
Equatorial Guinea,22,226,GNQ,2,0,0.14,0.15,,1
Ethiopia,22,231,ETH,2,0,0.59,0.36,,220
Eritrea,22,232,ERI,2,0,0.47,0.27,,5
Estonia,22,233,EST,2,0,0.34,0.72,,5
Fiji,22,242,FJI,2,0,0.46,0.45,,2
Finland,22,246,FIN,2,0,0.33,0.82,,23
France (metropolitan),22,250,FRA,2,0,0.33,0.73,,246
French Guyana,22,254,GUF,2,0,0,0,,0
French Polynesia,22,258,PYF,2,0,0,0,,0
Djibouti,22,262,DJI,2,0,0.22,0.21,,1
Gabon,22,266,GAB,2,0,0.46,0.35,,4
Georgia,22,268,GEO,2,0,0.32,0.77,,16
The Republic of the Gambia,22,270,GMB,2,0,0,0,,0
Gaza Strip and West Bank,22,275,PSE,2,0,0.16,0.08,,2
Germany,22,276,DEU,2,0,0.44,1.4,,592
Ghana,22,288,GHA,2,0,0.15,0.14,,22
Greece,22,300,GRC,2,0,0.14,0.32,,17
"France, Guadeloupe",22,312,GLP,2,0,0,0,,0
Guam,22,316,GUM,2,0,0,0,,0
Guatemala,22,320,GTM,2,0,0.19,0.16,,15
Guinea,22,324,GIN,2,0,0.46,0.31,,22
Guyana,22,328,GUY,2,0,0,0,,0
Haiti,22,332,HTI,2,0,0.49,0.39,,23
Honduras,22,340,HND,2,0,0.45,0.37,,19
Hungary,22,348,HUN,2,0,0.52,1.41,,71
Iceland,22,352,ISL,2,0,0.27,0.58,,1
India,22,356,IND,2,0,0.7,0.74,,5000
Indonesia,22,360,IDN,2,0,0.3,0.33,,462
"Iran, Islamic Republic of",22,364,IRN,2,0,0.12,0.13,,55
Iraq,22,368,IRQ,2,0,0.14,0.09,,19
Ireland,22,372,IRL,2,0,0.24,0.51,,13
Israel,22,376,ISR,2,0,0.25,0.45,,20
Italy,22,380,ITA,2,0,0.29,0.91,,280
"Côte d'Ivoire",22,384,CIV,2,0,0.79,0.43,,59
Jamaica,22,388,JAM,2,0,0.31,0.4,,6
Japan,22,392,JPN,2,0,0.19,0.59,,378
Kazakhstan,22,398,KAZ,2,0,0.4,0.52,,51
Jordan,22,400,JOR,2,0,0.28,0.22,,11
Kenya,22,404,KEN,2,0,0.36,0.21,,59
"Korea, Democratic People Republic of",22,408,PRK,2,0,0.14,0.23,,30
"Korea, Republic of",22,410,KOR,2,0,0.17,0.37,,95
Kuwait,22,414,KWT,2,0,0,0,,0
Kyrgyzstan,22,417,KGZ,2,0,0.28,0.26,,9
"Lao People's Democratic Republic",22,418,LAO,2,0,0.27,0.21,,8
Lebanon,22,422,LBN,2,0,0.27,0.36,,12
Lesotho,22,426,LSO,2,0,0.34,0.27,,3
Latvia,22,428,LVA,2,0,0.44,1.31,,13
Liberia,22,430,LBR,2,0,0.55,0.38,,10
Libya,22,434,LBY,2,0,0.28,0.26,,9
Lithuania,22,440,LTU,2,0,0.33,0.91,,13
Luxembourg,22,442,LUX,2,0,0.28,0.95,,3
Madagascar,22,450,MDG,2,0,0.54,0.37,,54
Malawi,22,454,MWI,2,0,1.46,0.83,,85
Malaysia,22,458,MYS,2,0,0.26,0.3,,49
Maldives,22,462,MDV,2,0,0,0,,0
Mali,22,466,MLI,2,0,0.59,0.35,,37
Malta,22,470,MLT,2,0,0.23,0.9,,2
"France, Martinique",22,474,MTQ,2,0,0.27,0.99,,2
Mauritania,22,478,MRT,2,0,0.46,0.33,,8
Mauritius,22,480,MUS,2,0,0.44,0.77,,5
