Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Saint Lucia,5,662,LCA,2,0,0,0,,0
Sao Tome and Principe,5,678,STP,2,0,0,0,,0
Saudi Arabia,5,682,SAU,2,0,0.31,0.26,,39
Senegal,5,686,SEN,2,0,0.01,0.01,,1
Serbia,5,688,SRB,2,0,0.22,0.43,,19
Sierra Leone,5,694,SLE,2,0,0,0,,0
Singapore,5,702,SGP,2,0,0.07,0.14,,4
Slovakia,5,703,SVK,2,0,0.36,0.68,,19
Viet Nam,5,704,VNM,2,0,0.6,0.85,,419
Slovenia,5,705,SVN,2,0,0.09,0.29,,3
Somalia,5,706,SOM,2,0,0.19,0.09,,8
South Africa,5,710,ZAF,2,0,0.16,0.16,,49
Zimbabwe,5,716,ZWE,2,0,0.06,0.04,,3
Spain,5,724,ESP,2,0,0.16,0.3,,71
South Sudan,5,728,SSD,2,0,0.18,0.1,,6
Sudan,5,729,SDN,2,0,0.27,0.18,,42
Suriname,5,740,SUR,2,0,0,0,,0
Eswatini,5,748,SWZ,2,0,0,0,,0
Sweden,5,752,SWE,2,0,0.13,0.33,,17
Switzerland,5,756,CHE,2,0,0.39,0.75,,33
Syrian Arab Republic,5,760,SYR,2,0,0.03,0.03,,3
Tajikistan,5,762,TJK,2,0,0.28,0.22,,11
Thailand,5,764,THA,2,0,0.12,0.23,,83
Togo,5,768,TGO,2,0,0.04,0.02,,1
Trinidad and Tobago,5,780,TTO,2,0,0,0,,0
United Arab Emirates,5,784,ARE,2,0,0,0,,0
Tunisia,5,788,TUN,2,0,0.37,0.46,,28
Türkiye,5,792,TUR,2,0,0.17,0.21,,93
Turkmenistan,5,795,TKM,2,0,0.6,0.6,,19
Uganda,5,800,UGA,2,0,0.06,0.04,,10
Ukraine,5,804,UKR,2,0,0.12,0.22,,50
North Macedonia,5,807,MKD,2,0,0.17,0.29,,3
Egypt,5,818,EGY,2,0,0.29,0.26,,135
United Kingdom,5,826,GBR,2,0,0.26,0.52,,181
"Tanzania, United Republic of",5,834,TZA,2,0,0.32,0.15,,48
United States of America,5,840,USA,2,0,0.16,0.28,,478
Burkina Faso,5,854,BFA,2,0,0.4,0.23,,25
Uruguay,5,858,URY,2,0,0.14,0.22,,4
Uzbekistan,5,860,UZB,2,0,0.37,0.39,,67
Venezuela,5,862,VEN,2,0,0.01,0.01,,2
Samoa,5,882,WSM,2,0,0,0,,0
Yemen,5,887,YEM,2,0,0.07,0.06,,10
Zambia,5,894,ZMB,2,0,0.01,0.01,,1
