Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Morocco,36,504,MAR,2,0,3.2,3.43,,652
Mozambique,36,508,MOZ,2,0,1.63,1.44,,245
Oman,36,512,OMN,2,0,3.8,3.41,,62
Namibia,36,516,NAM,2,0,2.17,1.84,,25
Nepal,36,524,NPL,2,0,2.1,1.98,,320
The Netherlands,36,528,NLD,2,0,7.56,13.68,,1181
New Caledonia,36,540,NCL,2,0,7.91,10.35,,15
Vanuatu,36,548,VUT,2,0,1.87,1.89,,3
New Zealand,36,554,NZL,2,0,7.79,13.73,,342
Nicaragua,36,558,NIC,2,0,5.64,5.58,,192
Niger,36,562,NER,2,0,2.58,1.38,,179
Nigeria,36,566,NGA,2,0,2.14,1.24,,1330
Norway,36,578,NOR,2,0,7.99,14.14,,385
Pakistan,36,586,PAK,2,0,2.94,2.86,,3183
Panama,36,591,PAN,2,0,6.87,7.47,,166
Papua New Guinea,36,598,PNG,2,0,4.13,3.45,,157
Paraguay,36,600,PRY,2,0,5.38,5.42,,195
Peru,36,604,PER,2,0,6.88,7.39,,1253
Philippines,36,608,PHL,2,0,6.15,5.99,,3359
Poland,36,616,POL,2,0,5.45,12.35,,2403
Portugal,36,620,PRT,2,0,5.72,11.99,,640
Guinea-Bissau,36,624,GNB,2,0,0.85,0.48,,5
Timor-Leste,36,626,TLS,2,0,2.51,2.36,,16
Puerto Rico,36,630,PRI,2,0,5.06,9.6,,143
Qatar,36,634,QAT,2,0,4.03,3.06,,23
"France, La Réunion",36,638,REU,2,0,5.56,7.89,,37
Romania,36,642,ROU,2,0,5.3,9.02,,882
Russian Federation,36,643,RUS,2,0,5.82,9.19,,7191
Rwanda,36,646,RWA,2,0,3.03,2.68,,185
Saint Lucia,36,662,LCA,2,0,4.26,6.38,,6
Sao Tome and Principe,36,678,STP,2,0,0,0,,0
Saudi Arabia,36,682,SAU,2,0,4.87,4.42,,669
Senegal,36,686,SEN,2,0,1.03,0.74,,67
Serbia,36,688,SRB,2,0,5.29,8.49,,375
Sierra Leone,36,694,SLE,2,0,0.04,0.02,,1
Singapore,36,702,SGP,2,0,7.66,9.88,,280
Slovakia,36,703,SVK,2,0,5.97,11.25,,315
Viet Nam,36,704,VNM,2,0,5.4,5.73,,2839
Slovenia,36,705,SVN,2,0,7.43,18.42,,192
Somalia,36,706,SOM,2,0,4.17,2.84,,240
South Africa,36,710,ZAF,2,0,3.31,3.25,,1003
Zimbabwe,36,716,ZWE,2,0,2.42,1.79,,143
Spain,36,724,ESP,2,0,5.17,10.72,,2546
South Sudan,36,728,SSD,2,0,1.83,1.33,,77
Sudan,36,729,SDN,2,0,3.65,2.69,,619
Suriname,36,740,SUR,2,0,7.11,8.75,,26
Eswatini,36,748,SWZ,2,0,1.69,1.5,,9
Sweden,36,752,SWE,2,0,7.18,13.22,,674
Switzerland,36,756,CHE,2,0,6.31,11.93,,527
Syrian Arab Republic,36,760,SYR,2,0,7.62,6.65,,644
Tajikistan,36,762,TJK,2,0,2.26,2.08,,103
Thailand,36,764,THA,2,0,4.6,5.9,,2124
Togo,36,768,TGO,2,0,1.66,1.15,,50
Trinidad and Tobago,36,780,TTO,2,0,6.1,6.73,,48
United Arab Emirates,36,784,ARE,2,0,6.63,3.84,,121
Tunisia,36,788,TUN,2,0,4.3,4.81,,292
Türkiye,36,792,TUR,2,0,5.73,6.43,,2788
Turkmenistan,36,795,TKM,2,0,3.25,3.21,,101
Uganda,36,800,UGA,2,0,2,1.36,,333
Ukraine,36,804,UKR,2,0,4.66,7.13,,1651
North Macedonia,36,807,MKD,2,0,3.16,5.38,,56
Egypt,36,818,EGY,2,0,5.78,5.45,,2862
United Kingdom,36,826,GBR,2,0,6.55,12.27,,4248
"Tanzania, United Republic of",36,834,TZA,2,0,1.17,0.9,,284
United States of America,36,840,USA,2,0,8.92,15.21,,25719
Burkina Faso,36,854,BFA,2,0,3.2,2.92,,323
Uruguay,36,858,URY,2,0,4.7,7.64,,138
Uzbekistan,36,860,UZB,2,0,4.44,4.47,,770
Venezuela,36,862,VEN,2,0,5.06,5.53,,822
Samoa,36,882,WSM,2,0,3.06,3.08,,3
Yemen,36,887,YEM,2,0,4.14,3.27,,505
Zambia,36,894,ZMB,2,0,1.23,0.92,,90
