Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Timor-Leste,34,626,TLS,2,0,2.87,2.21,,15
Puerto Rico,34,630,PRI,2,0,7.08,15.84,,236
Qatar,34,634,QAT,2,0,4.16,3.06,,23
"France, La Réunion",34,638,REU,2,0,4.13,7.04,,33
Romania,34,642,ROU,2,0,4.79,9.01,,881
Russian Federation,34,643,RUS,2,0,4.61,8.24,,6442
Rwanda,34,646,RWA,2,0,2.93,2.33,,161
Saint Lucia,34,662,LCA,2,0,5.7,7.45,,7
Sao Tome and Principe,34,678,STP,2,0,0,0,,0
Saudi Arabia,34,682,SAU,2,0,5.15,4.15,,629
Senegal,34,686,SEN,2,0,2.05,1.61,,145
Serbia,34,688,SRB,2,0,5.27,10.42,,460
Sierra Leone,34,694,SLE,2,0,0.58,0.7,,29
Singapore,34,702,SGP,2,0,8.99,15.85,,449
Slovakia,34,703,SVK,2,0,5.18,12.14,,340
Viet Nam,34,704,VNM,2,0,2.44,3.07,,1520
Slovenia,34,705,SVN,2,0,8.79,21.29,,222
Somalia,34,706,SOM,2,0,3.81,2.38,,201
South Africa,34,710,ZAF,2,0,4.07,4.21,,1300
Zimbabwe,34,716,ZWE,2,0,9.19,6.79,,544
Spain,34,724,ESP,2,0,8.11,17.68,,4200
South Sudan,34,728,SSD,2,0,2.8,1.96,,114
Sudan,34,729,SDN,2,0,2.97,2.1,,483
Suriname,34,740,SUR,2,0,4.65,5.39,,16
Eswatini,34,748,SWZ,2,0,2.62,2.16,,13
Sweden,34,752,SWE,2,0,8.34,18.74,,955
Switzerland,34,756,CHE,2,0,6.47,17.52,,774
Syrian Arab Republic,34,760,SYR,2,0,5.07,4.41,,427
Tajikistan,34,762,TJK,2,0,1.55,1.48,,73
Thailand,34,764,THA,2,0,5.23,8.9,,3206
Togo,34,768,TGO,2,0,3.41,2.59,,113
Trinidad and Tobago,34,780,TTO,2,0,6.34,8.14,,58
United Arab Emirates,34,784,ARE,2,0,5.52,2.6,,82
Tunisia,34,788,TUN,2,0,4.41,5.73,,348
Türkiye,34,792,TUR,2,0,5.61,7.25,,3143
Turkmenistan,34,795,TKM,2,0,1.21,1.21,,38
Uganda,34,800,UGA,2,0,6.48,4.09,,1003
Ukraine,34,804,UKR,2,0,3.24,5.68,,1315
North Macedonia,34,807,MKD,2,0,1.73,3.17,,33
Egypt,34,818,EGY,2,0,8.76,7.92,,4162
United Kingdom,34,826,GBR,2,0,9.12,20.22,,7000
"Tanzania, United Republic of",34,834,TZA,2,0,3.23,2.16,,685
United States of America,34,840,USA,2,0,10.46,20.39,,34486
Burkina Faso,34,854,BFA,2,0,2.04,1.69,,187
Uruguay,34,858,URY,2,0,7.06,12.68,,229
Uzbekistan,34,860,UZB,2,0,1.41,1.43,,247
Venezuela,34,862,VEN,2,0,4.97,5.91,,879
Samoa,34,882,WSM,2,0,5.79,5.13,,5
Yemen,34,887,YEM,2,0,2.95,2.23,,345
Zambia,34,894,ZMB,2,0,3.16,2.13,,209
