Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Mauritania,18,478,MRT,1,0,0,0,,0
Mauritius,18,480,MUS,1,0,0,0,,0
Mexico,18,484,MEX,1,0,0.39,0.4,,259
Mongolia,18,496,MNG,1,0,0.25,0.18,,3
Moldova,18,498,MDA,1,0,0.03,0.05,,1
Montenegro,18,499,MNE,1,0,0.33,0.64,,2
Morocco,18,504,MAR,1,0,0.22,0.24,,45
Mozambique,18,508,MOZ,1,0,0.09,0.06,,10
Oman,18,512,OMN,1,0,0.19,0.11,,4
Namibia,18,516,NAM,1,0,0.2,0.08,,1
Nepal,18,524,NPL,1,0,0.03,0.03,,4
The Netherlands,18,528,NLD,1,0,2.36,6.58,,565
New Caledonia,18,540,NCL,1,0,0.95,1.37,,2
Vanuatu,18,548,VUT,1,0,0,0,,0
New Zealand,18,554,NZL,1,0,1.77,4.24,,102
Nicaragua,18,558,NIC,1,0,0,0,,0
Niger,18,562,NER,1,0,0.02,0.02,,2
Nigeria,18,566,NGA,1,0,0.08,0.05,,57
Norway,18,578,NOR,1,0,1.02,2.58,,72
Pakistan,18,586,PAK,1,0,0.04,0.03,,32
Panama,18,591,PAN,1,0,0.05,0.09,,2
Papua New Guinea,18,598,PNG,1,0,0.12,0.06,,3
Paraguay,18,600,PRY,1,0,0.03,0.03,,1
Peru,18,604,PER,1,0,0.21,0.26,,44
Philippines,18,608,PHL,1,0,0.08,0.07,,37
Poland,18,616,POL,1,0,0.67,1.36,,248
Portugal,18,620,PRT,1,0,0.4,1.06,,51
Guinea-Bissau,18,624,GNB,1,0,0,0,,0
Timor-Leste,18,626,TLS,1,0,0,0,,0
Puerto Rico,18,630,PRI,1,0,0.12,0.37,,5
Qatar,18,634,QAT,1,0,0.19,0.13,,3
"France, La Réunion",18,638,REU,1,0,0.14,0.23,,1
Romania,18,642,ROU,1,0,0.2,0.35,,32
Russian Federation,18,643,RUS,1,0,0.86,1.29,,875
Rwanda,18,646,RWA,1,0,0,0,,0
Saint Lucia,18,662,LCA,1,0,0,0,,0
Sao Tome and Principe,18,678,STP,1,0,0,0,,0
Saudi Arabia,18,682,SAU,1,0,0.17,0.14,,29
Senegal,18,686,SEN,1,0,0.01,0.01,,1
Serbia,18,688,SRB,1,0,0.42,0.83,,35
Sierra Leone,18,694,SLE,1,0,0,0,,0
Singapore,18,702,SGP,1,0,0.59,1.16,,36
Slovakia,18,703,SVK,1,0,0.26,0.49,,13
Viet Nam,18,704,VNM,1,0,0.23,0.25,,122
Slovenia,18,705,SVN,1,0,1.54,3.86,,40
Somalia,18,706,SOM,1,0,0.03,0.01,,1
South Africa,18,710,ZAF,1,0,1.06,0.71,,213
Zimbabwe,18,716,ZWE,1,0,0.08,0.03,,2
Spain,18,724,ESP,1,0,0.88,2.01,,462
South Sudan,18,728,SSD,1,0,0,0,,0
Sudan,18,729,SDN,1,0,0,0,,1
Suriname,18,740,SUR,1,0,0,0,,0
Eswatini,18,748,SWZ,1,0,0,0,,0
Sweden,18,752,SWE,1,0,1.19,3.22,,165
Switzerland,18,756,CHE,1,0,1.89,4.66,,203
Syrian Arab Republic,18,760,SYR,1,0,0.35,0.24,,23
Tajikistan,18,762,TJK,1,0,0.04,0.04,,2
Thailand,18,764,THA,1,0,0.03,0.05,,18
Togo,18,768,TGO,1,0,0.06,0.02,,1
Trinidad and Tobago,18,780,TTO,1,0,0.09,0.14,,1
United Arab Emirates,18,784,ARE,1,0,0.21,0.12,,8
Tunisia,18,788,TUN,1,0,0.23,0.28,,17
Türkiye,18,792,TUR,1,0,1.02,1.17,,492
Turkmenistan,18,795,TKM,1,0,0.04,0.03,,1
Uganda,18,800,UGA,1,0,0.12,0.07,,17
Ukraine,18,804,UKR,1,0,0.32,0.51,,102
North Macedonia,18,807,MKD,1,0,0.05,0.1,,1
Egypt,18,818,EGY,1,0,0.5,0.39,,208
United Kingdom,18,826,GBR,1,0,2.98,7.98,,2702
"Tanzania, United Republic of",18,834,TZA,1,0,0.12,0.07,,21
United States of America,18,840,USA,1,0,0.59,1.35,,2234
Burkina Faso,18,854,BFA,1,0,0,0,,0
Uruguay,18,858,URY,1,0,0.33,0.53,,9
Uzbekistan,18,860,UZB,1,0,0.15,0.13,,22
Venezuela,18,862,VEN,1,0,0.06,0.07,,10
Samoa,18,882,WSM,1,0,0,0,,0
Yemen,18,887,YEM,1,0,0,0,,0
Zambia,18,894,ZMB,1,0,0.02,0.01,,1
