Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Poland,3,616,POL,0,0,2.55,4.5,,1699
Portugal,3,620,PRT,0,0,2.96,5.62,,570
Guinea-Bissau,3,624,GNB,0,0,0,0,,0
Timor-Leste,3,626,TLS,0,0,0,0,,0
Puerto Rico,3,630,PRI,0,0,1.71,3.39,,96
Qatar,3,634,QAT,0,0,0.15,0.13,,4
"France, La Réunion",3,638,REU,0,0,3.29,4.85,,44
Romania,3,642,ROU,0,0,4.85,8.24,,1569
Russian Federation,3,643,RUS,0,0,1.91,3.04,,4437
Rwanda,3,646,RWA,0,0,0.39,0.24,,32
Saint Lucia,3,662,LCA,0,0,0.85,1.08,,2
Sao Tome and Principe,3,678,STP,0,0,0,0,,0
Saudi Arabia,3,682,SAU,0,0,0.07,0.06,,21
Senegal,3,686,SEN,0,0,0.2,0.11,,19
Serbia,3,688,SRB,0,0,1.1,1.81,,157
Sierra Leone,3,694,SLE,0,0,0,0,,0
Singapore,3,702,SGP,0,0,0.61,1.18,,70
Slovakia,3,703,SVK,0,0,5.11,8.39,,458
Viet Nam,3,704,VNM,0,0,0.58,0.71,,700
Slovenia,3,705,SVN,0,0,2.55,4.76,,99
Somalia,3,706,SOM,0,0,0.24,0.11,,19
South Africa,3,710,ZAF,0,0,0.86,0.76,,464
Zimbabwe,3,716,ZWE,0,0,0.25,0.14,,21
Spain,3,724,ESP,0,0,1.24,2.36,,1103
South Sudan,3,728,SSD,0,0,0.26,0.15,,17
Sudan,3,729,SDN,0,0,0.13,0.08,,38
Suriname,3,740,SUR,0,0,0.29,0.34,,2
Eswatini,3,748,SWZ,0,0,0.27,0.17,,2
Sweden,3,752,SWE,0,0,1.39,2.34,,239
Switzerland,3,756,CHE,0,0,1.96,3.88,,340
Syrian Arab Republic,3,760,SYR,0,0,0.11,0.08,,16
Tajikistan,3,762,TJK,0,0,0.39,0.23,,23
Thailand,3,764,THA,0,0,0.89,1.5,,1052
Togo,3,768,TGO,0,0,0.8,0.45,,39
Trinidad and Tobago,3,780,TTO,0,0,0.79,1.07,,15
United Arab Emirates,3,784,ARE,0,0,0.16,0.12,,12
Tunisia,3,788,TUN,0,0,0.22,0.28,,34
Türkiye,3,792,TUR,0,0,0.24,0.28,,242
Turkmenistan,3,795,TKM,0,0,0.96,0.82,,51
Uganda,3,800,UGA,0,0,0.55,0.22,,107
Ukraine,3,804,UKR,0,0,1.99,3.31,,1430
North Macedonia,3,807,MKD,0,0,0.41,0.72,,15
Egypt,3,818,EGY,0,0,0.2,0.17,,182
United Kingdom,3,826,GBR,0,0,2.62,4.28,,2931
"Tanzania, United Republic of",3,834,TZA,0,0,0.3,0.15,,97
United States of America,3,840,USA,0,0,2.6,4.27,,14280
Burkina Faso,3,854,BFA,0,0,0.21,0.1,,23
Uruguay,3,858,URY,0,0,1.18,1.72,,60
Uzbekistan,3,860,UZB,0,0,0.64,0.58,,200
Venezuela,3,862,VEN,0,0,1.11,1.26,,369
Samoa,3,882,WSM,0,0,0,0,,0
Yemen,3,887,YEM,0,0,0.25,0.14,,45
Zambia,3,894,ZMB,0,0,0.28,0.12,,23
