Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Qatar,12,634,QAT,1,0,0.59,0.22,,5
"France, La Réunion",12,638,REU,1,0,1.15,2.05,,9
Romania,12,642,ROU,1,0,0.53,1.12,,104
Russian Federation,12,643,RUS,1,0,0.56,0.92,,619
Rwanda,12,646,RWA,1,0,0,0,,0
Saint Lucia,12,662,LCA,1,0,0,0,,0
Sao Tome and Principe,12,678,STP,1,0,0,0,,0
Saudi Arabia,12,682,SAU,1,0,0.44,0.34,,71
Senegal,12,686,SEN,1,0,0.05,0.02,,2
Serbia,12,688,SRB,1,0,0.84,1.53,,65
Sierra Leone,12,694,SLE,1,0,0.02,0.02,,1
Singapore,12,702,SGP,1,0,0.9,1.74,,54
Slovakia,12,703,SVK,1,0,0.8,1.58,,42
Viet Nam,12,704,VNM,1,0,0.32,0.36,,176
Slovenia,12,705,SVN,1,0,0.96,2.61,,27
Somalia,12,706,SOM,1,0,0.59,0.25,,21
South Africa,12,710,ZAF,1,0,0.3,0.24,,72
Zimbabwe,12,716,ZWE,1,0,0.42,0.18,,13
Spain,12,724,ESP,1,0,0.43,1.17,,269
South Sudan,12,728,SSD,1,0,0.35,0.15,,9
Sudan,12,729,SDN,1,0,0.51,0.26,,60
Suriname,12,740,SUR,1,0,0.73,0.67,,2
Eswatini,12,748,SWZ,1,0,0,0,,0
Sweden,12,752,SWE,1,0,0.53,1.25,,64
Switzerland,12,756,CHE,1,0,0.62,1.45,,63
Syrian Arab Republic,12,760,SYR,1,0,0.9,0.62,,60
Tajikistan,12,762,TJK,1,0,0.3,0.14,,7
Thailand,12,764,THA,1,0,1.62,2.85,,971
Togo,12,768,TGO,1,0,0.42,0.21,,9
Trinidad and Tobago,12,780,TTO,1,0,0.28,0.43,,3
United Arab Emirates,12,784,ARE,1,0,0.26,0.12,,8
Tunisia,12,788,TUN,1,0,0.92,1.14,,68
Türkiye,12,792,TUR,1,0,0.53,0.63,,265
Turkmenistan,12,795,TKM,1,0,0.61,0.43,,13
Uganda,12,800,UGA,1,0,0.19,0.08,,20
Ukraine,12,804,UKR,1,0,0.37,0.62,,125
North Macedonia,12,807,MKD,1,0,0.51,0.96,,10
Egypt,12,818,EGY,1,0,0.94,0.7,,373
United Kingdom,12,826,GBR,1,0,0.43,1.11,,377
"Tanzania, United Republic of",12,834,TZA,1,0,0.61,0.24,,77
United States of America,12,840,USA,1,0,0.47,0.94,,1563
Burkina Faso,12,854,BFA,1,0,0.09,0.09,,10
Uruguay,12,858,URY,1,0,1.4,2.25,,38
Uzbekistan,12,860,UZB,1,0,0.25,0.2,,34
Venezuela,12,862,VEN,1,0,0.4,0.44,,63
Samoa,12,882,WSM,1,0,0,0,,0
Yemen,12,887,YEM,1,0,0.06,0.03,,4
Zambia,12,894,ZMB,1,0,0.32,0.1,,10
