Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Mozambique,29,508,MOZ,1,0,0.51,0.58,,94
Oman,29,512,OMN,1,0,2.76,1.91,,67
Namibia,29,516,NAM,1,0,3.26,2.04,,26
Nepal,29,524,NPL,1,0,0.76,0.64,,90
The Netherlands,29,528,NLD,1,0,11,22.43,,1925
New Caledonia,29,540,NCL,1,0,7.79,10.27,,15
Vanuatu,29,548,VUT,1,0,0,0,,0
New Zealand,29,554,NZL,1,0,11.35,19.65,,473
Nicaragua,29,558,NIC,1,0,3.82,3.02,,101
Niger,29,562,NER,1,0,1.72,1.04,,136
Nigeria,29,566,NGA,1,0,0.96,0.8,,881
Norway,29,578,NOR,1,0,15.72,28.29,,789
Pakistan,29,586,PAK,1,0,1.81,1.34,,1584
Panama,29,591,PAN,1,0,5.17,5.75,,128
Papua New Guinea,29,598,PNG,1,0,1.57,0.93,,44
Paraguay,29,600,PRY,1,0,4.16,3.72,,138
Peru,29,604,PER,1,0,6.52,7.69,,1287
Philippines,29,608,PHL,1,0,4.2,3.41,,1923
Poland,29,616,POL,1,0,10.26,18.51,,3384
Portugal,29,620,PRT,1,0,9.91,21.85,,1049
Guinea-Bissau,29,624,GNB,1,0,0.7,0.49,,5
Timor-Leste,29,626,TLS,1,0,1.66,1.16,,8
Puerto Rico,29,630,PRI,1,0,6.41,11.79,,158
Qatar,29,634,QAT,1,0,1.25,1.21,,27
"France, La Réunion",29,638,REU,1,0,5.44,8.65,,38
Romania,29,642,ROU,1,0,10.57,17.68,,1636
Russian Federation,29,643,RUS,1,0,16.76,24.97,,16882
Rwanda,29,646,RWA,1,0,0.56,0.54,,36
Saint Lucia,29,662,LCA,1,0,2.9,3.29,,3
Sao Tome and Principe,29,678,STP,1,0,0.73,0.88,,1
Saudi Arabia,29,682,SAU,1,0,2.79,2.74,,568
Senegal,29,686,SEN,1,0,1.47,1.04,,90
Serbia,29,688,SRB,1,0,8.86,15.06,,638
Sierra Leone,29,694,SLE,1,0,0,0,,0
Singapore,29,702,SGP,1,0,9.8,17.49,,544
Slovakia,29,703,SVK,1,0,16.62,28.81,,766
Viet Nam,29,704,VNM,1,0,2.03,2.19,,1082
Slovenia,29,705,SVN,1,0,12.62,26.17,,271
Somalia,29,706,SOM,1,0,2.21,1.41,,118
South Africa,29,710,ZAF,1,0,3.52,2.77,,829
Zimbabwe,29,716,ZWE,1,0,2.1,1.05,,77
Spain,29,724,ESP,1,0,12.87,25.94,,5959
South Sudan,29,728,SSD,1,0,1.64,1.12,,65
Sudan,29,729,SDN,1,0,1.98,1.32,,303
Suriname,29,740,SUR,1,0,2.59,2.67,,8
Eswatini,29,748,SWZ,1,0,0,0,,0
Sweden,29,752,SWE,1,0,12.37,22.37,,1146
Switzerland,29,756,CHE,1,0,8.72,17.49,,762
Syrian Arab Republic,29,760,SYR,1,0,4.02,3,,290
Tajikistan,29,762,TJK,1,0,2.78,1.95,,98
Thailand,29,764,THA,1,0,2.45,3.91,,1330
Togo,29,768,TGO,1,0,1.65,1.06,,46
Trinidad and Tobago,29,780,TTO,1,0,5.26,7.21,,50
United Arab Emirates,29,784,ARE,1,0,2.62,1.14,,79
Tunisia,29,788,TUN,1,0,2.6,3.05,,182
Türkiye,29,792,TUR,1,0,7.18,8.1,,3420
Turkmenistan,29,795,TKM,1,0,5.31,4.32,,132
Uganda,29,800,UGA,1,0,1.64,1.06,,253
Ukraine,29,804,UKR,1,0,11.16,17.15,,3434
North Macedonia,29,807,MKD,1,0,3.83,6.25,,65
Egypt,29,818,EGY,1,0,2.95,2.44,,1308
United Kingdom,29,826,GBR,1,0,13.43,25.73,,8717
"Tanzania, United Republic of",29,834,TZA,1,0,1.49,1.14,,361
United States of America,29,840,USA,1,0,17.17,28.1,,46549
Burkina Faso,29,854,BFA,1,0,1.72,1.4,,155
Uruguay,29,858,URY,1,0,20.47,30.29,,512
Uzbekistan,29,860,UZB,1,0,3.26,2.85,,489
Venezuela,29,862,VEN,1,0,9.3,9.92,,1427
Samoa,29,882,WSM,1,0,7.48,5.73,,6
Yemen,29,887,YEM,1,0,0.82,0.68,,106
Zambia,29,894,ZMB,1,0,0.57,0.48,,46
