Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Timor-Leste,16,626,TLS,0,0,0,0,,0
Puerto Rico,16,630,PRI,0,0,1.71,3.71,,105
Qatar,16,634,QAT,0,0,0.32,0.1,,3
"France, La Réunion",16,638,REU,0,0,3.06,4.29,,39
Romania,16,642,ROU,0,0,6.59,11.81,,2247
Russian Federation,16,643,RUS,0,0,5.26,8.85,,12903
Rwanda,16,646,RWA,0,0,0.77,0.46,,62
Saint Lucia,16,662,LCA,0,0,0.4,0.54,,1
Sao Tome and Principe,16,678,STP,0,0,0,0,,0
Saudi Arabia,16,682,SAU,0,0,0.19,0.15,,53
Senegal,16,686,SEN,0,0,0.69,0.33,,59
Serbia,16,688,SRB,0,0,5.87,10.41,,901
Sierra Leone,16,694,SLE,0,0,0.03,0.01,,1
Singapore,16,702,SGP,0,0,0.54,0.96,,57
Slovakia,16,703,SVK,0,0,10.5,19.03,,1039
Viet Nam,16,704,VNM,0,0,0.16,0.2,,200
Slovenia,16,705,SVN,0,0,17.13,32.15,,668
Somalia,16,706,SOM,0,0,0.58,0.27,,45
South Africa,16,710,ZAF,0,0,4.1,3.67,,2231
Zimbabwe,16,716,ZWE,0,0,2.16,1.06,,163
Spain,16,724,ESP,0,0,6.88,12.56,,5870
South Sudan,16,728,SSD,0,0,0.95,0.49,,57
Sudan,16,729,SDN,0,0,0.59,0.34,,156
Suriname,16,740,SUR,0,0,0.56,0.67,,4
Eswatini,16,748,SWZ,0,0,0.36,0.25,,3
Sweden,16,752,SWE,0,0,27.42,51.46,,5259
Switzerland,16,756,CHE,0,0,13.38,27.57,,2419
Syrian Arab Republic,16,760,SYR,0,0,0.83,0.67,,130
Tajikistan,16,762,TJK,0,0,0.42,0.26,,26
Thailand,16,764,THA,0,0,0.49,0.84,,592
Togo,16,768,TGO,0,0,1.26,0.52,,45
Trinidad and Tobago,16,780,TTO,0,0,0.3,0.43,,6
United Arab Emirates,16,784,ARE,0,0,0.45,0.31,,31
Tunisia,16,788,TUN,0,0,0.59,0.77,,93
Türkiye,16,792,TUR,0,0,1.67,2.08,,1783
Turkmenistan,16,795,TKM,0,0,0.77,0.66,,41
Uganda,16,800,UGA,0,0,0.74,0.32,,156
Ukraine,16,804,UKR,0,0,4.92,8.34,,3604
North Macedonia,16,807,MKD,0,0,4.92,9.08,,189
Egypt,16,818,EGY,0,0,0.24,0.21,,222
United Kingdom,16,826,GBR,0,0,15.32,28.78,,19712
"Tanzania, United Republic of",16,834,TZA,0,0,1.44,0.64,,405
United States of America,16,840,USA,0,0,16.52,30.28,,101388
Burkina Faso,16,854,BFA,0,0,0.34,0.13,,29
Uruguay,16,858,URY,0,0,4.45,7.18,,251
Uzbekistan,16,860,UZB,0,0,0.58,0.51,,176
Venezuela,16,862,VEN,0,0,1.46,1.68,,492
Samoa,16,882,WSM,0,0,0,0,,0
Yemen,16,887,YEM,0,0,0.18,0.11,,34
Zambia,16,894,ZMB,0,0,0.67,0.29,,56
