Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Trinidad and Tobago,9,780,TTO,1,0,7.05,10.23,,71
United Arab Emirates,9,784,ARE,1,0,4.25,1.82,,126
Tunisia,9,788,TUN,1,0,5.32,6.51,,389
Türkiye,9,792,TUR,1,0,9.46,10.89,,4598
Turkmenistan,9,795,TKM,1,0,3.53,2.78,,85
Uganda,9,800,UGA,1,0,3.11,1.13,,269
Ukraine,9,804,UKR,1,0,14.95,24.79,,4963
North Macedonia,9,807,MKD,1,0,14.02,24.12,,251
Egypt,9,818,EGY,1,0,1.9,1.57,,844
United Kingdom,9,826,GBR,1,0,13.35,28.51,,9657
"Tanzania, United Republic of",9,834,TZA,1,0,1.93,0.78,,248
United States of America,9,840,USA,1,0,10.37,16.5,,27339
Burkina Faso,9,854,BFA,1,0,0.75,0.41,,45
Uruguay,9,858,URY,1,0,11.9,19.05,,322
Uzbekistan,9,860,UZB,1,0,5.12,4.26,,731
Venezuela,9,862,VEN,1,0,7.04,7.57,,1090
Samoa,9,882,WSM,1,0,16.13,12.42,,13
Yemen,9,887,YEM,1,0,4.61,2.47,,388
Zambia,9,894,ZMB,1,0,3.59,1.31,,126
