Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Mozambique,6,508,MOZ,1,0,8.29,3.55,,571
Oman,6,512,OMN,1,0,1.4,0.69,,24
Namibia,6,516,NAM,1,0,4.82,2.35,,30
Nepal,6,524,NPL,1,0,1.33,1.12,,157
The Netherlands,6,528,NLD,1,0,10.29,23.72,,2035
New Caledonia,6,540,NCL,1,0,5.4,7.53,,11
Vanuatu,6,548,VUT,1,0,0,0,,0
New Zealand,6,554,NZL,1,0,5.31,11.05,,266
Nicaragua,6,558,NIC,1,0,1.38,1.14,,38
Niger,6,562,NER,1,0,1.78,0.86,,113
Nigeria,6,566,NGA,1,0,0.68,0.3,,325
Norway,6,578,NOR,1,0,4.76,9.79,,273
Pakistan,6,586,PAK,1,0,5.72,4.04,,4776
Panama,6,591,PAN,1,0,1.56,1.89,,42
Papua New Guinea,6,598,PNG,1,0,4.82,2.82,,134
Paraguay,6,600,PRY,1,0,5.09,4.66,,173
Peru,6,604,PER,1,0,1.26,1.61,,270
Philippines,6,608,PHL,1,0,2.41,1.88,,1063
Poland,6,616,POL,1,0,4.83,8.64,,1580
Portugal,6,620,PRT,1,0,6.18,12.37,,594
Guinea-Bissau,6,624,GNB,1,0,1.22,0.49,,5
Timor-Leste,6,626,TLS,1,0,0.77,0.43,,3
Puerto Rico,6,630,PRI,1,0,4.01,8.81,,118
Qatar,6,634,QAT,1,0,0.62,0.49,,11
"France, La Réunion",6,638,REU,1,0,7.52,11.38,,50
Romania,6,642,ROU,1,0,3.9,6.77,,626
Russian Federation,6,643,RUS,1,0,6.78,10.51,,7107
Rwanda,6,646,RWA,1,0,2.94,1.52,,102
Saint Lucia,6,662,LCA,1,0,3.45,4.39,,4
Sao Tome and Principe,6,678,STP,1,0,1.89,0.88,,1
Saudi Arabia,6,682,SAU,1,0,1.14,0.81,,168
Senegal,6,686,SEN,1,0,1.88,0.9,,78
Serbia,6,688,SRB,1,0,2.66,4.79,,203
Sierra Leone,6,694,SLE,1,0,0.02,0.02,,1
Singapore,6,702,SGP,1,0,3.36,6.53,,203
Slovakia,6,703,SVK,1,0,6.03,10.19,,271
Viet Nam,6,704,VNM,1,0,5.92,6.68,,3299
Slovenia,6,705,SVN,1,0,3.58,7.92,,82
Somalia,6,706,SOM,1,0,4.73,2.02,,170
South Africa,6,710,ZAF,1,0,8.55,6.38,,1909
Zimbabwe,6,716,ZWE,1,0,14.8,5.78,,423
Spain,6,724,ESP,1,0,3.7,7.91,,1818
South Sudan,6,728,SSD,1,0,6.4,3.16,,184
Sudan,6,729,SDN,1,0,3.24,1.84,,423
Suriname,6,740,SUR,1,0,0.97,1,,3
Eswatini,6,748,SWZ,1,0,2.72,1.37,,8
Sweden,6,752,SWE,1,0,3.57,8.84,,453
