Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Denmark,10,208,DNK,1,0,0.95,1.9,,55
Dominican Republic,10,214,DOM,1,0,0.15,0.16,,9
Ecuador,10,218,ECU,1,0,0.42,0.44,,40
El Salvador,10,222,SLV,1,0,0,0,,0
Equatorial Guinea,10,226,GNQ,1,0,1,0.6,,5
Ethiopia,10,231,ETH,1,0,0.44,0.27,,161
Eritrea,10,232,ERI,1,0,0.04,0.05,,1
Estonia,10,233,EST,1,0,0.58,0.8,,5
Fiji,10,242,FJI,1,0,0,0,,0
Finland,10,246,FIN,1,0,0.34,0.73,,20
France (metropolitan),10,250,FRA,1,0,1.01,1.87,,595
French Guyana,10,254,GUF,1,0,0.63,0.64,,1
French Polynesia,10,258,PYF,1,0,0,0,,0
Djibouti,10,262,DJI,1,0,0,0,,0
Gabon,10,266,GAB,1,0,1.41,1.01,,12
Georgia,10,268,GEO,1,0,0.33,0.58,,11
The Republic of the Gambia,10,270,GMB,1,0,0,0,,0
Gaza Strip and West Bank,10,275,PSE,1,0,0.23,0.11,,3
Germany,10,276,DEU,1,0,1.33,2.78,,1153
Ghana,10,288,GHA,1,0,0.64,0.51,,83
Greece,10,300,GRC,1,0,1.08,2.13,,108
"France, Guadeloupe",10,312,GLP,1,0,0,0,,0
Guam,10,316,GUM,1,0,0,0,,0
Guatemala,10,320,GTM,1,0,0,0,,0
Guinea,10,324,GIN,1,0,0.49,0.24,,16
Guyana,10,328,GUY,1,0,0,0,,0
Haiti,10,332,HTI,1,0,1.47,1.04,,60
Honduras,10,340,HND,1,0,0.46,0.35,,18
Hungary,10,348,HUN,1,0,0.23,0.46,,21
Iceland,10,352,ISL,1,0,0,0,,0
India,10,356,IND,1,0,0.41,0.4,,2930
Indonesia,10,360,IDN,1,0,0.37,0.35,,491
"Iran, Islamic Republic of",10,364,IRN,1,0,0.29,0.32,,140
Iraq,10,368,IRQ,1,0,0.21,0.11,,23
Ireland,10,372,IRL,1,0,0.66,1.12,,28
Israel,10,376,ISR,1,0,0.42,0.56,,25
Italy,10,380,ITA,1,0,0.97,2.22,,653
"Côte d'Ivoire",10,384,CIV,1,0,0.43,0.26,,37
Jamaica,10,388,JAM,1,0,0.87,1.08,,16
Japan,10,392,JPN,1,0,0.36,0.96,,590
Kazakhstan,10,398,KAZ,1,0,0.26,0.26,,24
Jordan,10,400,JOR,1,0,0.32,0.23,,12
