Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Gaza Strip and West Bank,7,275,PSE,0,0,4.97,2.92,,156
Germany,7,276,DEU,0,0,6.43,16.79,,14088
Ghana,7,288,GHA,0,0,4.81,2.91,,942
Greece,7,300,GRC,0,0,6.28,18.14,,1871
"France, Guadeloupe",7,312,GLP,0,0,12.28,31.02,,124
Guam,7,316,GUM,0,0,6.12,9.33,,16
Guatemala,7,320,GTM,0,0,12.18,9.5,,1766
Guinea,7,324,GIN,0,0,4.69,2.36,,327
Guyana,7,328,GUY,0,0,4.47,4.79,,38
Haiti,7,332,HTI,0,0,9.86,8.23,,961
Honduras,7,340,HND,0,0,8.63,6.79,,694
Hungary,7,348,HUN,0,0,7.51,18.3,,1758
Iceland,7,352,ISL,0,0,3.29,7.82,,27
India,7,356,IND,0,0,4.53,4.59,,64611
Indonesia,7,360,IDN,0,0,1.34,1.38,,3852
"Iran, Islamic Republic of",7,364,IRN,0,0,19.37,19.98,,17191
Iraq,7,368,IRQ,0,0,5.02,3,,1267
Ireland,7,372,IRL,0,0,5.3,10.64,,534
Israel,7,376,ISR,0,0,5.84,8.92,,796
Italy,7,380,ITA,0,0,6.82,22.4,,13501
"Côte d'Ivoire",7,384,CIV,0,0,4.77,2.34,,648
Jamaica,7,388,JAM,0,0,6.89,9.21,,275
Japan,7,392,JPN,0,0,27.6,100.91,,126724
Kazakhstan,7,398,KAZ,0,0,13.71,16.06,,3085
Jordan,7,400,JOR,0,0,5.33,4.01,,413
Kenya,7,404,KEN,0,0,7.16,3.38,,1899
"Korea, Democratic People Republic of",7,408,PRK,0,0,13.91,20.44,,5312
"Korea, Republic of",7,410,KOR,0,0,26.98,57.02,,29267
Kuwait,7,414,KWT,0,0,2.49,1.96,,86
Kyrgyzstan,7,417,KGZ,0,0,16.46,13.85,,932
"Lao People's Democratic Republic",7,418,LAO,0,0,11.34,8.47,,634
Lebanon,7,422,LBN,0,0,3.1,3.64,,243
Lesotho,7,426,LSO,0,0,1.71,1.24,,27
Latvia,7,428,LVA,0,0,12.11,28.23,,522
Liberia,7,430,LBR,0,0,4.54,2.64,,140
Libya,7,434,LBY,0,0,3.82,3.18,,224
Lithuania,7,440,LTU,0,0,11.66,28.44,,757
Luxembourg,7,442,LUX,0,0,4.63,9.03,,58
Madagascar,7,450,MDG,0,0,4.41,2.3,,670
Malawi,7,454,MWI,0,0,3.17,1.5,,302
Malaysia,7,458,MYS,0,0,4.13,4.61,,1528
Maldives,7,462,MDV,0,0,0.67,0.55,,3
Mali,7,466,MLI,0,0,14.3,6.27,,1347
Malta,7,470,MLT,0,0,5.44,15.76,,70
"France, Martinique",7,474,MTQ,0,0,10.77,31.28,,117
