Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Moldova,19,498,MDA,1,0,0.14,0.21,,4
Montenegro,19,499,MNE,1,0,0,0,,0
Morocco,19,504,MAR,1,0,0.39,0.41,,76
Mozambique,19,508,MOZ,1,0,20.43,16.25,,2616
Oman,19,512,OMN,1,0,0.36,0.34,,12
Namibia,19,516,NAM,1,0,21.15,17.3,,221
Nepal,19,524,NPL,1,0,0,0,,0
The Netherlands,19,528,NLD,1,0,0.23,0.35,,30
New Caledonia,19,540,NCL,1,0,0,0,,0
Vanuatu,19,548,VUT,1,0,0,0,,0
New Zealand,19,554,NZL,1,0,0.17,0.21,,5
Nicaragua,19,558,NIC,1,0,0.47,0.48,,16
Niger,19,562,NER,1,0,0.17,0.11,,14
Nigeria,19,566,NGA,1,0,1.63,1.06,,1160
Norway,19,578,NOR,1,0,0.12,0.29,,8
Pakistan,19,586,PAK,1,0,0.03,0.03,,39
Panama,19,591,PAN,1,0,1.47,1.71,,38
Papua New Guinea,19,598,PNG,1,0,0.17,0.17,,8
Paraguay,19,600,PRY,1,0,1.37,1.46,,54
Peru,19,604,PER,1,0,1.35,1.62,,271
Philippines,19,608,PHL,1,0,0.02,0.02,,11
Poland,19,616,POL,1,0,0.09,0.14,,26
Portugal,19,620,PRT,1,0,1.1,1.6,,77
Guinea-Bissau,19,624,GNB,1,0,0.49,0.4,,4
Timor-Leste,19,626,TLS,1,0,0,0,,0
Puerto Rico,19,630,PRI,1,0,0.45,0.67,,9
Qatar,19,634,QAT,1,0,0.22,0.27,,6
"France, La Réunion",19,638,REU,1,0,0,0,,0
Romania,19,642,ROU,1,0,0.27,0.48,,44
Russian Federation,19,643,RUS,1,0,0.28,0.43,,292
Rwanda,19,646,RWA,1,0,1.78,1.36,,91
Saint Lucia,19,662,LCA,1,0,0,0,,0
Sao Tome and Principe,19,678,STP,1,0,0,0,,0
Saudi Arabia,19,682,SAU,1,0,0.37,0.32,,66
Senegal,19,686,SEN,1,0,0.85,0.51,,44
Serbia,19,688,SRB,1,0,0.26,0.38,,16
Sierra Leone,19,694,SLE,1,0,0,0,,0
Singapore,19,702,SGP,1,0,0.11,0.16,,5
Slovakia,19,703,SVK,1,0,0.06,0.11,,3
Viet Nam,19,704,VNM,1,0,0.24,0.25,,123
Slovenia,19,705,SVN,1,0,0.04,0.1,,1
Somalia,19,706,SOM,1,0,0.99,0.6,,50
South Africa,19,710,ZAF,1,0,7.59,8.46,,2529
Zimbabwe,19,716,ZWE,1,0,13.61,9.18,,672
Spain,19,724,ESP,1,0,0.68,1.09,,250
South Sudan,19,728,SSD,1,0,2.99,1.93,,112
Sudan,19,729,SDN,1,0,0.59,0.3,,69
Suriname,19,740,SUR,1,0,0.61,0.67,,2
Eswatini,19,748,SWZ,1,0,11.41,10.44,,61
Sweden,19,752,SWE,1,0,0.14,0.27,,14
Switzerland,19,756,CHE,1,0,0.37,0.64,,28
Syrian Arab Republic,19,760,SYR,1,0,0.27,0.21,,20
Tajikistan,19,762,TJK,1,0,0.08,0.06,,3
Thailand,19,764,THA,1,0,0.15,0.18,,60
Togo,19,768,TGO,1,0,1.22,0.93,,40
Trinidad and Tobago,19,780,TTO,1,0,0.69,0.86,,6
United Arab Emirates,19,784,ARE,1,0,0.12,0.06,,4
Tunisia,19,788,TUN,1,0,0.55,0.65,,39
Türkiye,19,792,TUR,1,0,0.8,0.94,,396
Turkmenistan,19,795,TKM,1,0,0.11,0.1,,3
Uganda,19,800,UGA,1,0,15.46,11.25,,2689
Ukraine,19,804,UKR,1,0,0.07,0.12,,24
North Macedonia,19,807,MKD,1,0,0,0,,0
Egypt,19,818,EGY,1,0,0.17,0.13,,71
United Kingdom,19,826,GBR,1,0,0.28,0.37,,127
"Tanzania, United Republic of",19,834,TZA,1,0,5.11,2.91,,920
United States of America,19,840,USA,1,0,0.46,0.6,,992
Burkina Faso,19,854,BFA,1,0,0.6,0.42,,46
Uruguay,19,858,URY,1,0,0.5,0.59,,10
Uzbekistan,19,860,UZB,1,0,0.2,0.17,,30
Venezuela,19,862,VEN,1,0,1.14,1.2,,173
Samoa,19,882,WSM,1,0,0,0,,0
Yemen,19,887,YEM,1,0,0.14,0.08,,13
Zambia,19,894,ZMB,1,0,20.61,15.91,,1534
