Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
"France, Martinique",25,474,MTQ,2,0,3.45,7.41,,15
Mauritania,25,478,MRT,2,0,4.77,3.32,,81
Mauritius,25,480,MUS,2,0,7.92,11.91,,77
Mexico,25,484,MEX,2,0,6.73,7.73,,5193
Mongolia,25,496,MNG,2,0,5.68,5.71,,98
Moldova,25,498,MDA,2,0,6.89,10.55,,221
Montenegro,25,499,MNE,2,0,4.78,10.4,,33
Morocco,25,504,MAR,2,0,6.26,7.19,,1367
Mozambique,25,508,MOZ,2,0,1.89,1.16,,197
Oman,25,512,OMN,2,0,3.49,2.75,,50
Namibia,25,516,NAM,2,0,4.64,3.54,,48
Nepal,25,524,NPL,2,0,4.13,3.97,,643
The Netherlands,25,528,NLD,2,0,8.12,16.93,,1461
New Caledonia,25,540,NCL,2,0,6.69,8.97,,13
Vanuatu,25,548,VUT,2,0,2.16,1.89,,3
New Zealand,25,554,NZL,2,0,8.52,15.17,,378
Nicaragua,25,558,NIC,2,0,3.47,3.55,,122
Niger,25,562,NER,2,0,7.65,4.25,,551
Nigeria,25,566,NGA,2,0,4.22,2.72,,2906
Norway,25,578,NOR,2,0,9.17,17.52,,477
Pakistan,25,586,PAK,2,0,5.63,4.48,,4987
Panama,25,591,PAN,2,0,4.03,4.77,,106
Papua New Guinea,25,598,PNG,2,0,7.32,5.98,,272
Paraguay,25,600,PRY,2,0,4.76,4.67,,168
Peru,25,604,PER,2,0,5.78,6.87,,1164
Philippines,25,608,PHL,2,0,11.73,11.51,,6453
Poland,25,616,POL,2,0,12.22,24.04,,4678
Portugal,25,620,PRT,2,0,5.83,12.77,,682
Guinea-Bissau,25,624,GNB,2,0,3.97,2.57,,27
Timor-Leste,25,626,TLS,2,0,6.59,5.17,,35
Puerto Rico,25,630,PRI,2,0,5.35,11.01,,164
Qatar,25,634,QAT,2,0,5.76,3.99,,30
"France, La Réunion",25,638,REU,2,0,5.48,8.75,,41
Romania,25,642,ROU,2,0,9.58,18.28,,1788
Russian Federation,25,643,RUS,2,0,11.47,18.68,,14606
Rwanda,25,646,RWA,2,0,3.95,2.79,,193
Saint Lucia,25,662,LCA,2,0,4.54,6.38,,6
Sao Tome and Principe,25,678,STP,2,0,6.67,4.4,,5
Saudi Arabia,25,682,SAU,2,0,3.32,2.81,,426
Senegal,25,686,SEN,2,0,4.43,2.98,,269
Serbia,25,688,SRB,2,0,9.34,16.71,,738
Sierra Leone,25,694,SLE,2,0,2.71,1.95,,81
Singapore,25,702,SGP,2,0,10.34,16.91,,479
Slovakia,25,703,SVK,2,0,9.98,17.92,,502
Viet Nam,25,704,VNM,2,0,2.47,3.1,,1534
Slovenia,25,705,SVN,2,0,8.12,18.7,,195
Somalia,25,706,SOM,2,0,6.95,3.68,,311
South Africa,25,710,ZAF,2,0,5.11,5.05,,1558
Zimbabwe,25,716,ZWE,2,0,6.49,4.01,,321
Spain,25,724,ESP,2,0,7.63,14.55,,3455
South Sudan,25,728,SSD,2,0,4.44,2.81,,163
Sudan,25,729,SDN,2,0,6.36,4.36,,1003
Suriname,25,740,SUR,2,0,5.46,6.73,,20
Eswatini,25,748,SWZ,2,0,3.04,2.33,,14
Sweden,25,752,SWE,2,0,7.92,14.19,,723
Switzerland,25,756,CHE,2,0,6.76,15.21,,672
Syrian Arab Republic,25,760,SYR,2,0,5.1,4.77,,462
Tajikistan,25,762,TJK,2,0,1.77,1.56,,77
Thailand,25,764,THA,2,0,7.4,11.5,,4144
Togo,25,768,TGO,2,0,4.12,2.62,,114
Trinidad and Tobago,25,780,TTO,2,0,11.09,16.42,,117
United Arab Emirates,25,784,ARE,2,0,5.4,3.33,,105
Tunisia,25,788,TUN,2,0,4.6,5.9,,358
Türkiye,25,792,TUR,2,0,6.88,8.9,,3855
Turkmenistan,25,795,TKM,2,0,4.47,4.51,,142
Uganda,25,800,UGA,2,0,5.56,2.93,,720
Ukraine,25,804,UKR,2,0,10.99,18.41,,4267
North Macedonia,25,807,MKD,2,0,6.36,10.19,,106
Egypt,25,818,EGY,2,0,6.39,5.84,,3070
United Kingdom,25,826,GBR,2,0,9.2,18.46,,6390
"Tanzania, United Republic of",25,834,TZA,2,0,3.75,2.23,,707
United States of America,25,840,USA,2,0,7.32,12.52,,21179
Burkina Faso,25,854,BFA,2,0,8.46,5,,552
Uruguay,25,858,URY,2,0,7.99,13.29,,240
Uzbekistan,25,860,UZB,2,0,4.78,4.97,,856
Venezuela,25,862,VEN,2,0,6.06,7.14,,1062
Samoa,25,882,WSM,2,0,14.21,12.3,,12
Yemen,25,887,YEM,2,0,2.89,2.21,,341
Zambia,25,894,ZMB,2,0,3.63,2.04,,200
